userId,movieId,rating,timestamp,title
3,527,0.5,1306464275,Schindler's List
3,647,0.5,1306463619,Courage Under Fire
3,849,5.0,1306463611,Escape from L.A.
3,914,0.5,1306463567,My Fair Lady
3,1093,0.5,1306463627,The Doors
3,1263,0.5,1306463569,The Deer Hunter
3,1272,0.5,1306463624,Patton
3,1275,3.5,1306463323,Highlander
3,1371,3.0,1306463561,Star Trek: The Motion Picture
3,1587,4.5,1306464003,Conan the Barbarian
3,2018,0.5,1306464175,Bambi
3,2288,4.0,1306463631,The Thing
3,2424,0.5,1306464293,You've Got Mail
3,3210,0.5,1306463638,Fast Times at Ridgemont High
3,3703,5.0,1306463603,Mad Max 2: The Road Warrior
3,3949,0.5,1306464245,Requiem for a Dream
3,5048,0.5,1306464284,Snow Dogs
3,7991,5.0,1306463684,Death Race 2000
3,72378,0.5,1306464164,2012
4,21,3.0,986935199,Get Shorty
4,45,3.0,986935047,To Die For
4,47,2.0,945173425,Se7en
4,125,5.0,964622758,Flirting with Disaster
4,215,5.0,945079078,Before Sunrise
4,235,2.0,945173513,Ed Wood
4,247,3.0,986848894,Heavenly Creatures
4,260,5.0,945079259,Star Wars
4,296,1.0,945173350,Pulp Fiction
4,348,4.0,964622786,Bullets Over Broadway
4,357,3.0,964623306,Four Weddings and a Funeral
4,441,1.0,986934915,Dazed and Confused
4,457,5.0,945079259,The Fugitive
4,509,1.0,945079106,The Piano
4,553,2.0,945079301,Tombstone
4,588,4.0,945079670,Aladdin
4,593,5.0,964539986,The Silence of the Lambs
4,599,2.0,945078587,The Wild Bunch
4,648,3.0,945079906,Mission: Impossible
4,800,4.0,945079106,Lone Star
4,899,4.0,945079653,Singin' in the Rain
4,910,5.0,945173989,Some Like It Hot
4,912,5.0,945173902,Casablanca
4,914,5.0,945079670,My Fair Lady
4,919,5.0,945079521,The Wizard of Oz
4,920,5.0,945173602,Gone with the Wind
4,1057,3.0,964540578,Everyone Says I Love You
4,1060,2.0,986934819,Swingers
4,1073,4.0,945079483,Willy Wonka & the Chocolate Factory
4,1077,5.0,945173692,Sleeper
4,1094,3.0,964538500,The Crying Game
4,1136,5.0,986934625,Monty Python and the Holy Grail
4,1183,1.0,964778513,The English Patient
4,1196,5.0,964538763,The Empire Strikes Back
4,1197,5.0,964538763,The Princess Bride
4,1198,3.0,964538728,Raiders of the Lost Ark
4,1199,2.0,945078967,Brazil
4,1203,5.0,945174025,12 Angry Men
4,1213,4.0,945079729,GoodFellas
4,1219,4.0,964539961,Psycho
4,1225,4.0,964539326,Amadeus
4,1250,5.0,945174008,The Bridge on the River Kwai
4,1259,4.0,964538728,Stand by Me
4,1265,4.0,964622684,Groundhog Day
4,1266,4.0,986849037,Unforgiven
4,1282,5.0,945079653,Fantasia
4,1283,5.0,945078690,High Noon
4,1291,4.0,964538763,Indiana Jones and the Last Crusade
4,1304,3.0,945078467,Butch Cassidy and the Sundance Kid
4,1391,1.0,945173766,Mars Attacks!
4,1449,5.0,945079767,Waiting for Guffman
4,1466,4.0,945173492,Donnie Brasco
4,1500,4.0,964622830,Grosse Pointe Blank
4,1517,4.0,945079790,Austin Powers: International Man of Mystery
4,1580,3.0,986935244,Men in Black
4,1597,1.0,945079906,Conspiracy Theory
4,1617,2.0,945079837,L.A. Confidential
4,1641,4.0,964622758,The Full Monty
4,1704,1.0,945629015,Good Will Hunting
4,1719,4.0,945079956,The Sweet Hereafter
4,1732,4.0,945079889,The Big Lebowski
4,1834,5.0,945174134,The Spanish Prisoner
4,1860,2.0,986849001,Character
4,1883,4.0,964622642,Bulworth
4,1895,4.0,945629179,Can't Hardly Wait
4,1907,3.0,964540505,Mulan
4,1914,4.0,964622714,Smoke Signals
4,1916,1.0,986934786,Buffalo '66
4,1923,3.0,986934870,There's Something About Mary
4,1947,5.0,945079653,West Side Story
4,1966,2.0,964622684,Metropolitan
4,2019,2.0,945078690,Seven Samurai
4,2174,5.0,964539855,Beetlejuice
4,2336,2.0,964538964,Elizabeth
4,2359,4.0,964622590,Waking Ned
4,2390,5.0,945079164,Little Voice
4,2395,3.0,964623306,Rushmore
4,2571,1.0,945173385,The Matrix
4,2599,5.0,964622684,Election
4,2628,1.0,986848894,Star Wars: Episode I - The Phantom Menace
4,2683,4.0,945079790,Austin Powers: The Spy Who Shagged Me
4,2692,5.0,945079013,Run Lola Run
4,2712,2.0,945078542,Eyes Wide Shut
4,2762,4.0,964539986,The Sixth Sense
4,2763,1.0,964778621,The Thomas Crown Affair
4,2770,2.0,945173553,Bowfinger
4,2791,5.0,964539628,Airplane!
4,2858,5.0,964539140,American Beauty
4,2921,4.0,945078708,High Plains Drifter
4,2959,2.0,945078528,Fight Club
4,2997,4.0,986848610,Being John Malkovich
4,3033,4.0,986936200,Spaceballs
4,3160,4.0,964539121,Magnolia
4,3175,1.0,964538930,Galaxy Quest
4,3176,4.0,964539771,The Talented Mr. Ripley
4,3204,4.0,964539828,The Boys from Brazil
4,3255,4.0,964623306,A League of Their Own
4,3317,4.0,986934498,Wonder Boys
4,3386,4.0,964539395,JFK
4,3408,4.0,986849238,Erin Brockovich
4,3481,2.0,964538243,High Fidelity
4,3489,1.0,986848908,Hook
4,3538,2.0,986849212,East Is East
4,3897,4.0,986934465,Almost Famous
4,3911,3.0,986849149,Best in Show
4,3967,4.0,986849164,Billy Elliot
4,3996,4.0,986849130,"Crouching Tiger, Hidden Dragon"
4,4014,1.0,986849254,Chocolat
4,4027,3.0,986849201,"O Brother, Where Art Thou?"
4,4033,4.0,986849149,Thirteen Days
4,4034,5.0,986848753,Traffic
4,4226,2.0,1007569424,Memento
4,4239,5.0,986848685,Blow
4,4246,4.0,1007574542,Bridget Jones's Diary
4,4252,3.0,1007569465,The Circle
4,4308,1.0,1007569465,Moulin Rouge!
4,4641,1.0,1007569586,Ghost World
4,4765,5.0,1007569445,L.I.E.
4,4896,4.0,1007574532,Harry Potter and the Philosopher's Stone
5,1,4.0,847434962,Toy Story
5,21,4.0,847435238,Get Shorty
5,34,4.0,847434881,Babe
5,36,4.0,847435292,Dead Man Walking
5,39,3.0,847434961,Clueless
5,50,4.0,847434881,The Usual Suspects
5,110,4.0,847434880,Braveheart
5,150,3.0,847434748,Apollo 13
5,153,3.0,847434802,Batman Forever
5,247,5.0,847435337,Heavenly Creatures
5,253,3.0,847435292,Interview with the Vampire
5,261,4.0,847435238,Little Women
5,266,1.0,847435311,Legends of the Fall
5,296,5.0,847434748,Pulp Fiction
5,318,3.0,847434880,The Shawshank Redemption
5,344,3.0,847434802,Ace Ventura: Pet Detective
5,349,3.0,847434832,Clear and Present Danger
5,357,2.0,847435238,Four Weddings and a Funeral
5,364,3.0,847434882,The Lion King
5,367,4.0,847435129,The Mask
5,380,2.0,847434748,True Lies
5,457,4.0,847434801,The Fugitive
5,515,3.0,847435129,The Remains of the Day
5,527,5.0,847434960,Schindler's List
5,534,3.0,847435311,Shadowlands
5,588,4.0,847434801,Aladdin
5,589,3.0,847435258,Terminator 2: Judgment Day
5,590,5.0,847434747,Dances with Wolves
5,592,3.0,847434747,Batman
5,594,5.0,847435238,Snow White and the Seven Dwarfs
5,596,5.0,847435292,Pinocchio
5,597,3.0,847434962,Pretty Woman
6,10,3.0,845553253,GoldenEye
6,11,4.0,845553489,The American President
6,15,4.0,845554505,Cutthroat Island
6,16,4.0,845553819,Casino
6,17,4.0,845553559,Sense and Sensibility
6,19,2.0,845553382,Ace Ventura: When Nature Calls
6,21,2.0,845553382,Get Shorty
6,22,5.0,845553875,Copycat
6,25,3.0,845553695,Leaving Las Vegas
6,34,4.0,845553354,Babe
6,36,5.0,845553726,Dead Man Walking
6,41,4.0,845554962,Richard III
6,45,3.0,845553907,To Die For
6,47,4.0,845553317,Se7en
6,50,1.0,845553381,The Usual Suspects
6,60,4.0,845554263,The Indian in the Cupboard
6,61,4.0,845555454,Eye for an Eye
6,62,4.0,845553660,Mr. Holland's Opus
6,79,3.0,845554907,The Juror
6,86,5.0,845556131,White Squall
6,92,4.0,845555454,Mary Reilly
6,93,4.0,845554584,Vampire in Brooklyn
6,95,4.0,845553559,Broken Arrow
6,100,3.0,845555151,City Hall
6,104,4.0,845554349,Happy Gilmore
6,105,3.0,845553757,The Bridges of Madison County
6,110,5.0,845553283,Braveheart
6,112,4.0,845553994,Rumble in the Bronx
6,140,3.0,845555024,Up Close & Personal
6,145,4.0,845553966,Bad Boys
6,150,4.0,845553110,Apollo 13
6,151,4.0,845553586,Rob Roy
6,153,3.0,845553146,Batman Forever
6,158,4.0,845553660,Casper
6,160,5.0,845553457,Congo
6,161,3.0,845553253,Crimson Tide
6,163,3.0,845553907,Desperado
6,165,3.0,845553146,Die Hard: With a Vengeance
6,168,5.0,845553695,First Knight
6,170,3.0,845554263,Hackers
6,180,2.0,845555006,Mallrats
6,185,3.0,845553283,The Net
6,191,2.0,845554931,The Scarlet Letter
6,196,3.0,845553586,Species
6,204,3.0,845553619,Under Siege 2: Dark Territory
6,208,3.0,845553253,Waterworld
6,224,3.0,845553794,Don Juan DeMarco
6,225,4.0,845553381,Disclosure
6,231,3.0,845553174,Dumb and Dumber
6,253,3.0,845553283,Interview with the Vampire
6,254,3.0,845555655,Jefferson in Paris
6,261,4.0,845553695,Little Women
6,266,3.0,845553457,Legends of the Fall
6,292,4.0,845553253,Outbreak
6,296,2.0,845553110,Pulp Fiction
6,303,3.0,845554099,The Quick and the Dead
6,315,4.0,845553522,The Specialist
6,317,4.0,845553457,The Santa Clause
6,318,5.0,845553200,The Shawshank Redemption
6,327,1.0,845554062,Tank Girl
6,329,4.0,845553200,Star Trek: Generations
6,330,3.0,845555071,Tales from the Hood
6,337,5.0,845553586,What's Eating Gilbert Grape
6,344,3.0,845553146,Ace Ventura: Pet Detective
6,348,3.0,845553938,Bullets Over Broadway
6,349,5.0,845553146,Clear and Present Danger
6,350,5.0,845553489,The Client
6,352,3.0,845555382,Crooklyn
6,353,4.0,845553726,The Crow
6,355,4.0,845553819,The Flintstones
6,356,5.0,845553200,Forrest Gump
6,357,3.0,845553457,Four Weddings and a Funeral
6,364,5.0,845553317,The Lion King
6,366,3.0,845554962,New Nightmare
6,367,4.0,845553317,The Mask
6,370,4.0,845553794,The Naked Gun 33⅓: The Final Insult
6,374,3.0,845554296,Ri¢hie Ri¢h
6,377,5.0,845553317,Speed
6,380,4.0,845553110,True Lies
6,382,3.0,845554397,Wolf
6,383,3.0,845554320,Wyatt Earp
6,405,3.0,845554603,Highlander: The Final Dimension
6,412,3.0,845554505,The Age of Innocence
6,434,4.0,845553200,Cliffhanger
6,454,4.0,845553283,The Firm
6,457,5.0,845553174,The Fugitive
6,477,4.0,845554141,What's Love Got to Do with It
6,480,5.0,845553200,Jurassic Park
6,485,3.0,845553794,Last Action Hero
6,493,3.0,845555172,Menace II Society
6,494,3.0,845554176,Executive Decision
6,497,3.0,845553819,Much Ado About Nothing
6,500,5.0,845553354,Mrs. Doubtfire
6,508,4.0,845553586,Philadelphia
6,509,3.0,845553522,The Piano
6,510,3.0,845555546,Poetic Justice
6,515,4.0,845553794,The Remains of the Day
6,516,4.0,845554908,Renaissance Man
6,527,3.0,845553426,Schindler's List
6,532,3.0,845554224,Serial Mom
6,546,2.0,845554349,Super Mario Bros.
6,553,5.0,845553559,Tombstone
6,587,5.0,845553381,Ghost
6,588,5.0,845553146,Aladdin
6,589,3.0,845553317,Terminator 2: Judgment Day
6,590,5.0,845553109,Dances with Wolves
6,592,3.0,845553109,Batman
6,593,4.0,845553174,The Silence of the Lambs
6,594,4.0,845553819,Snow White and the Seven Dwarfs
6,596,3.0,845554141,Pinocchio
6,597,4.0,845553354,Pretty Woman
6,637,4.0,845555046,Sgt. Bilko
6,647,4.0,845555151,Courage Under Fire
6,711,4.0,845555317,Flipper
6,719,2.0,845555694,Multiplicity
6,736,5.0,845553619,Twister
6,762,1.0,845555006,Striptease
6,780,5.0,845556915,Independence Day
6,783,5.0,845554584,The Hunchback of Notre Dame
6,801,3.0,845556194,Harriet the Spy
6,802,4.0,845554584,Phenomenon
6,830,5.0,845556222,The First Wives Club
6,852,4.0,845555694,Tin Cup
6,880,3.0,845556181,The Island of Dr. Moreau
6,891,3.0,845556241,Halloween: The Curse of Michael Myers
6,991,4.0,845556808,Michael Collins
6,1004,4.0,845556506,The Glimmer Man
6,1042,3.0,845556462,That Thing You Do!
6,1049,5.0,845556694,The Ghost and the Darkness
6,1061,4.0,845556860,Sleepers
6,1073,3.0,845555571,Willy Wonka & the Chocolate Factory
7,1,4.5,1106635946,Toy Story
7,50,4.5,1106635993,The Usual Suspects
7,150,4.5,1106635925,Apollo 13
7,165,4.0,1106635987,Die Hard: With a Vengeance
7,260,5.0,1106635933,Star Wars
7,356,5.0,1106635915,Forrest Gump
7,380,3.0,1106635937,True Lies
7,480,5.0,1106635917,Jurassic Park
7,587,2.0,1106635714,Ghost
7,588,3.0,1106635971,Aladdin
7,589,2.5,1106635940,Terminator 2: Judgment Day
7,592,3.0,1106635922,Batman
7,593,5.0,1106635912,The Silence of the Lambs
7,648,4.0,1106635981,Mission: Impossible
7,750,4.0,1106636810,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
7,780,4.5,1106635943,Independence Day
7,920,3.0,1106635685,Gone with the Wind
7,924,4.0,1106712615,2001: A Space Odyssey
7,1101,4.0,1106635502,Top Gun
7,1183,1.5,1106712613,The English Patient
7,1196,4.0,1106635996,The Empire Strikes Back
7,1208,4.0,1106635462,Apocalypse Now
7,1210,4.0,1106635965,Return of the Jedi
7,1219,5.0,1106635496,Psycho
7,1220,4.5,1106635464,The Blues Brothers
7,1240,5.0,1106712575,The Terminator
7,1246,1.5,1106635678,Dead Poets Society
7,1270,5.0,1106635681,Back to the Future
7,1517,3.5,1106635489,Austin Powers: International Man of Mystery
7,1584,5.0,1106635423,Contact
7,1610,4.0,1106635429,The Hunt for Red October
7,1617,3.0,1107127060,L.A. Confidential
7,1682,3.0,1106635653,The Truman Show
7,1784,0.5,1106635416,As Good as It Gets
7,1917,4.0,1106635484,Armageddon
7,1923,1.5,1106635444,There's Something About Mary
7,1954,4.5,1106635657,Rocky
7,2019,5.0,1106713565,Seven Samurai
7,2353,3.5,1106635625,Enemy of the State
7,2628,1.5,1106712553,Star Wars: Episode I - The Phantom Menace
7,2640,3.0,1106635540,Superman
7,2671,4.5,1113542732,Notting Hill
7,2683,2.0,1106635420,Austin Powers: The Spy Who Shagged Me
7,2688,2.5,1106713072,The General's Daughter
7,2701,1.5,1106713076,Wild Wild West
7,2762,4.5,1106635648,The Sixth Sense
7,2858,4.0,1106712546,American Beauty
7,3114,4.5,1106635500,Toy Story 2
7,3354,1.5,1106713005,Mission to Mars
7,3408,4.5,1106712549,Erin Brockovich
7,3578,1.5,1106636534,Gladiator
7,3623,1.0,1106712541,Mission: Impossible II
7,3793,3.5,1106635630,X-Men
7,3869,5.0,1106635733,The Naked Gun 2½: The Smell of Fear
7,3916,4.0,1106636596,Remember the Titans
7,3977,2.5,1106635635,Charlie's Angels
7,3994,3.0,1161738301,Unbreakable
7,4018,4.0,1106712913,What Women Want
7,4223,2.0,1106635742,Enemy at the Gates
7,4246,2.0,1110855253,Bridget Jones's Diary
7,4306,4.0,1106635524,Shrek
7,4310,0.5,1107127033,Pearl Harbor
7,4370,4.5,1106712869,A.I. Artificial Intelligence
7,4643,1.0,1106635749,Planet of the Apes
7,4700,1.5,1109746591,The Princess Diaries
7,4844,1.5,1161738352,Bandits
7,4874,3.0,1106635738,K-PAX
7,4886,4.0,1106636531,"Monsters, Inc."
7,4896,4.0,1106636718,Harry Potter and the Philosopher's Stone
7,4963,4.0,1106636702,Ocean's Eleven
7,4993,4.5,1106636589,The Lord of the Rings: The Fellowship of the Ring
7,4995,4.5,1106636610,A Beautiful Mind
7,5218,3.5,1106712866,Ice Age
7,5349,3.5,1106636606,Spider-Man
7,5378,0.5,1106635735,Star Wars: Episode II - Attack of the Clones
7,5445,4.0,1106636707,Minority Report
7,5459,3.0,1106712820,Men in Black II
7,5464,3.0,1106636612,Road to Perdition
7,5502,1.5,1106635745,Signs
7,5618,5.0,1106713586,Spirited Away
7,5816,4.5,1106635705,Harry Potter and the Chamber of Secrets
7,5952,4.5,1106636527,The Lord of the Rings: The Two Towers
7,5989,4.0,1106636600,Catch Me If You Can
7,5991,4.5,1106712818,Chicago
7,6333,4.0,1106636516,X2
7,6365,4.0,1106712831,The Matrix Reloaded
7,6534,0.5,1157949714,Hulk
7,6539,4.5,1106636584,Pirates of the Caribbean: The Curse of the Black Pearl
7,6863,4.5,1106712827,School of Rock
7,6934,2.0,1106712812,The Matrix Revolutions
7,7143,4.5,1106636579,The Last Samurai
7,7153,4.0,1106636520,The Lord of the Rings: The Return of the King
7,7445,4.0,1107473963,Man on Fire
7,8360,3.5,1106636782,Shrek 2
7,8368,2.5,1106636592,Harry Potter and the Prisoner of Azkaban
7,8373,2.0,1108602792,The Stepford Wives
7,8528,4.5,1106636844,DodgeBall: A True Underdog Story
7,8636,4.5,1106636511,Spider-Man 2
7,8665,3.5,1108602755,The Bourne Supremacy
7,8666,1.0,1106779625,Catwoman
7,8783,1.0,1161738306,The Village
7,8798,4.5,1106636602,Collateral
7,8808,1.5,1109746594,The Princess Diaries 2: Royal Engagement
7,8865,1.0,1106713549,Sky Captain and the World of Tomorrow
7,8907,1.0,1110757877,Shark Tale
7,8908,4.5,1122333561,Ladder 49
7,8949,4.0,1110757890,Sideways
7,8957,4.0,1106636098,Saw
7,8958,3.5,1110173697,Ray
7,8961,4.0,1106636064,The Incredibles
7,8965,1.0,1106636095,The Polar Express
7,8970,2.5,1106636069,Finding Neverland
7,8972,2.5,1111552650,National Treasure
7,8984,4.0,1106636101,Ocean's Twelve
7,30812,3.5,1113353083,The Aviator
7,30816,2.0,1107127004,The Phantom of the Opera
7,31878,3.5,1118025982,Kung Fu Hustle
7,32029,2.0,1118025946,Hostage
7,32031,1.5,1122940686,Robots
7,32296,2.0,1118026013,Miss Congeniality 2: Armed and Fabulous
7,32587,3.5,1128486479,Sin City
7,33162,3.5,1116550784,Kingdom of Heaven
7,33493,1.0,1121041079,Star Wars: Episode III - Revenge of the Sith
7,33794,2.0,1121041002,Batman Begins
7,34048,3.0,1121041015,War of the Worlds
7,34319,4.5,1122333538,The Island
7,37741,3.5,1162163504,Capote
7,38388,3.5,1149548381,Goal!: The Dream Begins
7,42002,4.5,1144806100,The Producers
7,45499,4.0,1157949636,X-Men: The Last Stand
7,45517,4.5,1157066190,Cars
7,45668,1.0,1159225196,The Lake House
7,45730,0.5,1161738279,Lady in the Water
7,46530,1.0,1157949732,Superman Returns
7,48516,1.0,1169687318,The Departed
7,48783,4.5,1162163488,Flags of Our Fathers
7,48997,2.5,1174263740,Perfume: The Story of a Murderer
7,49272,4.5,1165876367,Casino Royale
7,49286,0.5,1176181731,The Holiday
7,49824,3.0,1173051469,Dreamgirls
8,10,2.0,839463509,GoldenEye
8,11,4.0,839463806,The American President
8,21,4.0,839463564,Get Shorty
8,34,5.0,839463546,Babe
8,39,3.0,839463644,Clueless
8,47,4.0,839463546,Se7en
8,50,5.0,839463644,The Usual Suspects
8,110,3.0,839463527,Braveheart
8,150,4.0,839463422,Apollo 13
8,153,2.0,839463451,Batman Forever
8,185,5.0,839463509,The Net
8,208,3.0,839463509,Waterworld
8,231,4.0,839463470,Dumb and Dumber
8,235,3.0,839464076,Ed Wood
8,253,5.0,839463509,Interview with the Vampire
8,292,3.0,839463489,Outbreak
8,296,4.0,839463422,Pulp Fiction
8,317,3.0,839463644,The Santa Clause
8,318,5.0,839463489,The Shawshank Redemption
8,356,3.0,839463527,Forrest Gump
8,357,5.0,839463767,Four Weddings and a Funeral
8,364,5.0,839463546,The Lion King
8,367,3.0,839463564,The Mask
8,377,4.0,839463644,Speed
8,380,5.0,839463422,True Lies
8,454,4.0,839463546,The Firm
8,457,3.0,839463489,The Fugitive
8,480,4.0,839463527,Jurassic Park
8,500,2.0,839463624,Mrs. Doubtfire
8,527,5.0,839463728,Schindler's List
8,586,3.0,839463702,Home Alone
8,587,3.0,839463702,Ghost
8,590,5.0,839463422,Dances with Wolves
8,592,3.0,839463422,Batman
8,593,4.0,839463470,The Silence of the Lambs
8,597,3.0,839463728,Pretty Woman
9,41,3.0,1044656650,Richard III
9,223,4.0,1044656650,Clerks
9,1037,2.0,1044656650,The Lawnmower Man
